Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,PATTERN
ADR,designator1,designator2,R,0.696,1.004,3.902,FFFE,3,32.367,10.000,0.308,SL_PAD/,designator2_pad,2.159,2.467,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.705,1.013,3.888,FFFE,4,42.451,10.000,0.308,SL_PAD/,designator2_pad,2.240,2.548,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.697,1.005,3.895,FFFE,5,52.367,10.000,0.308,SL_PAD/,designator2_pad,2.160,2.468,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.706,1.012,3.916,FFFE,6,62.451,10.000,0.306,SL_PAD/,designator2_pad,2.241,2.547,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.697,1.004,3.902,FFFE,7,72.367,10.000,0.307,SL_PAD/,designator2_pad,2.160,2.467,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.706,1.013,3.912,FFFE,8,82.451,10.000,0.307,SL_PAD/,designator2_pad,2.241,2.548,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.696,1.004,3.896,FFFE,9,92.367,10.000,0.308,SL_PAD/,designator2_pad,2.159,2.467,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.705,1.013,3.903,FFFE,10,102.451,10.000,0.308,SL_PAD/,designator2_pad,2.240,2.548,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.696,1.004,3.897,FFFE,11,112.366,10.000,0.308,SL_PAD/,designator2_pad,2.159,2.467,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.706,1.012,3.915,FFFE,12,122.451,10.000,0.306,SL_PAD/,designator2_pad,2.241,2.547,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.696,1.005,3.893,FFFE,13,132.367,10.000,0.309,SL_PAD/,designator2_pad,2.159,2.468,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.705,1.013,3.901,FFFE,14,142.451,10.000,0.308,SL_PAD/,designator2_pad,2.240,2.548,0.000,0.000,1.535,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,R,0.696,1.005,3.890,FFFE,15,152.367,10.000,0.309,SL_PAD/,designator2_pad,2.159,2.468,0.000,0.000,1.463,designator1_fffe_5\designator1_fffe_5.csd,0.00V,tnet,5in,default_clock
ADR,designator1,designator2,F,0.826,1.126,4.000,FFFE,2,22.563,10.000,0.300,SL_PAD/,designator2_pad,2.361,2.661,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.824,1.143,3.759,FFFE,3,32.501,10.000,0.319,SL_PAD/,designator2_pad,2.287,2.606,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.826,1.127,3.987,FFFE,4,42.563,10.000,0.301,SL_PAD/,designator2_pad,2.361,2.662,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.825,1.144,3.762,FFFE,5,52.501,10.000,0.319,SL_PAD/,designator2_pad,2.288,2.607,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.826,1.127,3.990,FFFE,6,62.563,10.000,0.301,SL_PAD/,designator2_pad,2.361,2.662,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.826,1.144,3.765,FFFE,7,72.501,10.000,0.318,SL_PAD/,designator2_pad,2.289,2.607,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.826,1.127,3.984,FFFE,8,82.564,10.000,0.301,SL_PAD/,designator2_pad,2.361,2.662,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.825,1.144,3.752,FFFE,9,92.501,10.000,0.319,SL_PAD/,designator2_pad,2.288,2.607,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.826,1.128,3.973,FFFE,10,102.564,10.000,0.302,SL_PAD/,designator2_pad,2.361,2.663,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.826,1.145,3.762,FFFE,11,112.501,10.000,0.319,SL_PAD/,designator2_pad,2.289,2.608,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.825,1.127,3.977,FFFE,12,122.564,10.000,0.302,SL_PAD/,designator2_pad,2.360,2.662,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.827,1.145,3.771,FFFE,13,132.502,10.000,0.318,SL_PAD/,designator2_pad,2.290,2.608,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,F,0.826,1.126,3.994,FFFE,14,142.563,10.000,0.300,SL_PAD/,designator2_pad,2.361,2.661,0.000,0.000,1.535,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
ADR,designator1,designator2,R,0.827,1.145,3.768,FFFE,15,152.502,10.000,0.318,SL_PAD/,designator2_pad,2.290,2.608,0.000,0.000,1.463,designator1_fffe_6\designator1_fffe_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.303,1.390,1.105,SSSE,2,23.364,10.000,1.087,SL_PAD/,designator2_pad,2.822,3.909,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.234,0.950,1.676,SSSE,3,33.233,10.000,0.716,SL_PAD/,designator2_pad,2.824,3.540,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.306,1.390,1.107,SSSE,4,43.363,10.000,1.084,SL_PAD/,designator2_pad,2.825,3.909,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.234,0.949,1.679,SSSE,5,53.233,10.000,0.715,SL_PAD/,designator2_pad,2.824,3.539,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.306,1.389,1.108,SSSE,6,63.362,10.000,1.083,SL_PAD/,designator2_pad,2.825,3.908,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.234,0.949,1.679,SSSE,7,73.233,10.000,0.715,SL_PAD/,designator2_pad,2.824,3.539,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.305,1.389,1.106,SSSE,8,83.361,10.000,1.084,SL_PAD/,designator2_pad,2.824,3.908,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.235,0.948,1.682,SSSE,9,93.233,10.000,0.713,SL_PAD/,designator2_pad,2.825,3.538,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.304,1.389,1.106,SSSE,10,103.361,10.000,1.085,SL_PAD/,designator2_pad,2.823,3.908,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.234,0.949,1.678,SSSE,11,113.233,10.000,0.715,SL_PAD/,designator2_pad,2.824,3.539,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.305,1.391,1.105,SSSE,12,123.365,10.000,1.086,SL_PAD/,designator2_pad,2.824,3.910,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.234,0.950,1.676,SSSE,13,133.233,10.000,0.716,SL_PAD/,designator2_pad,2.824,3.540,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.306,1.389,1.107,SSSE,14,143.362,10.000,1.083,SL_PAD/,designator2_pad,2.825,3.908,0.000,0.000,2.519,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.233,0.949,1.676,SSSE,15,153.233,10.000,0.716,SL_PAD/,designator2_pad,2.823,3.539,0.000,0.000,2.590,designator1_ssse_2\designator1_ssse_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.535,1.544,1.189,SSSE,2,23.513,10.000,1.009,SL_PAD/,designator2_pad,3.054,4.063,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.404,1.139,1.634,SSSE,3,33.421,10.000,0.735,SL_PAD/,designator2_pad,2.994,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.535,1.546,1.187,SSSE,4,43.513,10.000,1.011,SL_PAD/,designator2_pad,3.054,4.065,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.405,1.139,1.635,SSSE,5,53.421,10.000,0.734,SL_PAD/,designator2_pad,2.995,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.536,1.553,1.180,SSSE,6,63.513,10.000,1.017,SL_PAD/,designator2_pad,3.055,4.072,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.404,1.139,1.634,SSSE,7,73.422,10.000,0.735,SL_PAD/,designator2_pad,2.994,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.535,1.553,1.179,SSSE,8,83.513,10.000,1.018,SL_PAD/,designator2_pad,3.054,4.072,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.404,1.139,1.632,SSSE,9,93.422,10.000,0.735,SL_PAD/,designator2_pad,2.994,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.536,1.551,1.182,SSSE,10,103.513,10.000,1.015,SL_PAD/,designator2_pad,3.055,4.070,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.404,1.139,1.634,SSSE,11,113.422,10.000,0.735,SL_PAD/,designator2_pad,2.994,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.535,1.554,1.177,SSSE,12,123.513,10.000,1.019,SL_PAD/,designator2_pad,3.054,4.073,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.405,1.139,1.634,SSSE,13,133.421,10.000,0.734,SL_PAD/,designator2_pad,2.995,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.536,1.551,1.182,SSSE,14,143.513,10.000,1.015,SL_PAD/,designator2_pad,3.055,4.070,0.000,0.000,2.519,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.404,1.139,1.633,SSSE,15,153.422,10.000,0.735,SL_PAD/,designator2_pad,2.994,3.729,0.000,0.000,2.590,designator1_ssse_3\designator1_ssse_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.667,1.567,1.334,SSSE,2,23.687,10.000,0.900,SL_PAD/,designator2_pad,3.186,4.086,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.533,1.277,1.614,SSSE,3,33.552,10.000,0.744,SL_PAD/,designator2_pad,3.123,3.867,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.669,1.568,1.334,SSSE,4,43.689,10.000,0.899,SL_PAD/,designator2_pad,3.188,4.087,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.533,1.277,1.614,SSSE,5,53.552,10.000,0.744,SL_PAD/,designator2_pad,3.123,3.867,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.669,1.567,1.336,SSSE,6,63.689,10.000,0.898,SL_PAD/,designator2_pad,3.188,4.086,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.533,1.277,1.613,SSSE,7,73.552,10.000,0.744,SL_PAD/,designator2_pad,3.123,3.867,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.669,1.569,1.334,SSSE,8,83.689,10.000,0.900,SL_PAD/,designator2_pad,3.188,4.088,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.533,1.277,1.614,SSSE,9,93.552,10.000,0.744,SL_PAD/,designator2_pad,3.123,3.867,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.669,1.568,1.336,SSSE,10,103.689,10.000,0.899,SL_PAD/,designator2_pad,3.188,4.087,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.534,1.277,1.615,SSSE,11,113.552,10.000,0.743,SL_PAD/,designator2_pad,3.124,3.867,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.669,1.569,1.332,SSSE,12,123.689,10.000,0.900,SL_PAD/,designator2_pad,3.188,4.088,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.534,1.277,1.615,SSSE,13,133.553,10.000,0.743,SL_PAD/,designator2_pad,3.124,3.867,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.669,1.569,1.334,SSSE,14,143.688,10.000,0.900,SL_PAD/,designator2_pad,3.188,4.088,0.000,0.000,2.519,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,R,0.533,1.276,1.615,SSSE,15,153.553,10.000,0.743,SL_PAD/,designator2_pad,3.123,3.866,0.000,0.000,2.590,designator1_ssse_4\designator1_ssse_4.csd,0.00V,tnet,4in,default_clock
CS,designator1,designator2,F,0.824,1.710,1.355,SSSE,2,23.820,10.000,0.886,SL_PAD/,designator2_pad,3.343,4.229,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.723,1.459,1.630,SSSE,3,33.739,10.000,0.736,SL_PAD/,designator2_pad,3.313,4.049,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.825,1.715,1.349,SSSE,4,43.823,10.000,0.890,SL_PAD/,designator2_pad,3.344,4.234,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.722,1.457,1.632,SSSE,5,53.738,10.000,0.735,SL_PAD/,designator2_pad,3.312,4.047,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.825,1.715,1.347,SSSE,6,63.823,10.000,0.890,SL_PAD/,designator2_pad,3.344,4.234,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.721,1.458,1.628,SSSE,7,73.737,10.000,0.737,SL_PAD/,designator2_pad,3.311,4.048,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.824,1.714,1.349,SSSE,8,83.822,10.000,0.890,SL_PAD/,designator2_pad,3.343,4.233,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.722,1.458,1.630,SSSE,9,93.739,10.000,0.736,SL_PAD/,designator2_pad,3.312,4.048,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.825,1.715,1.348,SSSE,10,103.823,10.000,0.890,SL_PAD/,designator2_pad,3.344,4.234,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.722,1.459,1.627,SSSE,11,113.738,10.000,0.737,SL_PAD/,designator2_pad,3.312,4.049,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.824,1.715,1.348,SSSE,12,123.822,10.000,0.891,SL_PAD/,designator2_pad,3.343,4.234,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.722,1.458,1.631,SSSE,13,133.738,10.000,0.736,SL_PAD/,designator2_pad,3.312,4.048,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,0.825,1.715,1.348,SSSE,14,143.823,10.000,0.890,SL_PAD/,designator2_pad,3.344,4.234,0.000,0.000,2.519,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,R,0.721,1.459,1.627,SSSE,15,153.737,10.000,0.738,SL_PAD/,designator2_pad,3.311,4.049,0.000,0.000,2.590,designator1_ssse_5\designator1_ssse_5.csd,0.00V,tnet,5in,default_clock
CS,designator1,designator2,F,1.071,1.894,1.457,SSSE,2,24.042,10.000,0.823,SL_PAD/,designator2_pad,3.590,4.413,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.988,1.675,1.746,SSSE,3,33.979,10.000,0.687,SL_PAD/,designator2_pad,3.578,4.265,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,1.067,1.894,1.452,SSSE,4,44.040,10.000,0.827,SL_PAD/,designator2_pad,3.586,4.413,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.989,1.677,1.746,SSSE,5,53.978,10.000,0.688,SL_PAD/,designator2_pad,3.579,4.267,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,1.067,1.894,1.451,SSSE,6,64.040,10.000,0.827,SL_PAD/,designator2_pad,3.586,4.413,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.988,1.676,1.744,SSSE,7,73.978,10.000,0.688,SL_PAD/,designator2_pad,3.578,4.266,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,1.068,1.894,1.452,SSSE,8,84.041,10.000,0.826,SL_PAD/,designator2_pad,3.587,4.413,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.987,1.676,1.742,SSSE,9,93.978,10.000,0.689,SL_PAD/,designator2_pad,3.577,4.266,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,1.067,1.894,1.452,SSSE,10,104.041,10.000,0.827,SL_PAD/,designator2_pad,3.586,4.413,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.989,1.676,1.747,SSSE,11,113.978,10.000,0.687,SL_PAD/,designator2_pad,3.579,4.266,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,1.068,1.894,1.452,SSSE,12,124.040,10.000,0.826,SL_PAD/,designator2_pad,3.587,4.413,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.989,1.676,1.748,SSSE,13,133.978,10.000,0.687,SL_PAD/,designator2_pad,3.579,4.266,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,1.068,1.895,1.451,SSSE,14,144.041,10.000,0.827,SL_PAD/,designator2_pad,3.587,4.414,0.000,0.000,2.519,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,R,0.990,1.676,1.748,SSSE,15,153.978,10.000,0.686,SL_PAD/,designator2_pad,3.580,4.266,0.000,0.000,2.590,designator1_ssse_6\designator1_ssse_6.csd,0.00V,tnet,6in,default_clock
CS,designator1,designator2,F,0.196,0.484,4.163,FFFE,2,21.930,10.000,0.288,SL_PAD/,designator2_pad,1.731,2.019,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.187,0.509,3.727,FFFE,3,31.867,10.000,0.322,SL_PAD/,designator2_pad,1.650,1.972,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.196,0.484,4.162,FFFE,4,41.932,10.000,0.288,SL_PAD/,designator2_pad,1.731,2.019,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.187,0.508,3.730,FFFE,5,51.867,10.000,0.321,SL_PAD/,designator2_pad,1.650,1.971,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.195,0.485,4.130,FFFE,6,61.931,10.000,0.290,SL_PAD/,designator2_pad,1.730,2.020,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.187,0.509,3.732,FFFE,7,71.868,10.000,0.322,SL_PAD/,designator2_pad,1.650,1.972,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.197,0.485,4.160,FFFE,8,81.932,10.000,0.288,SL_PAD/,designator2_pad,1.732,2.020,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.188,0.509,3.731,FFFE,9,91.868,10.000,0.321,SL_PAD/,designator2_pad,1.651,1.972,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.196,0.485,4.155,FFFE,10,101.932,10.000,0.289,SL_PAD/,designator2_pad,1.731,2.020,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.188,0.509,3.741,FFFE,11,111.868,10.000,0.321,SL_PAD/,designator2_pad,1.651,1.972,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.196,0.484,4.170,FFFE,12,121.931,10.000,0.288,SL_PAD/,designator2_pad,1.731,2.019,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.188,0.509,3.745,FFFE,13,131.868,10.000,0.321,SL_PAD/,designator2_pad,1.651,1.972,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.197,0.484,4.179,FFFE,14,141.931,10.000,0.287,SL_PAD/,designator2_pad,1.732,2.019,0.000,0.000,1.535,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,R,0.188,0.510,3.729,FFFE,15,151.867,10.000,0.322,SL_PAD/,designator2_pad,1.651,1.973,0.000,0.000,1.463,designator1_fffe_2\designator1_fffe_2.csd,0.00V,tnet,2in,default_clock
CS,designator1,designator2,F,0.330,0.641,3.858,FFFE,2,22.069,10.000,0.311,SL_PAD/,designator2_pad,1.865,2.176,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.329,0.666,3.561,FFFE,3,32.015,10.000,0.337,SL_PAD/,designator2_pad,1.792,2.129,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,F,0.331,0.642,3.859,FFFE,4,42.070,10.000,0.311,SL_PAD/,designator2_pad,1.866,2.177,0.000,0.000,1.535,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
CS,designator1,designator2,R,0.329,0.666,3.565,FFFE,5,52.015,10.000,0.337,SL_PAD/,designator2_pad,1.792,2.129,0.000,0.000,1.463,designator1_fffe_3\designator1_fffe_3.csd,0.00V,tnet,3in,default_clock
